True Sentiment,Tweet ID,Tweet
negative,1.2222356847082E+018,"Trump's ""peace plan"" is a rubber stamp for annexation and offers no chance for a real Palestinian state. Releasing… https://t.co/5IIkJyG7YH"
negative,1.23651005827352E+018,"Why why why... week after a deadly #COVID19 outbreak in nursing care facility in Seattle suburbs, officials from th… https://t.co/lQ5N18cfFp"
negative,1.23390255468327E+018,WATCH: #DNI #FISA @RepRatcliffe https://t.co/luYZHgwrg5
neutral,1.23643183024251E+018,"The President's remarks at the CDC were ""a repudiation of good science and good crisis management from inside one o… https://t.co/EjsQ5RIzie"
neutral,1.23288069218019E+018,"This virus has a mortality rate of just2%,I’m not saying that 2% is nothing but stop panicking y’all  It’s okay,it’… https://t.co/75VlsVP6dC"
negative,1.23409046914934E+018,"I guess lying can't treat a virus after all, and the stock market noticed.   Must be why ""some people"" are calling… https://t.co/nRGr6RSNJg"
neutral,1.22230120229101E+018,"President Trump tried to cheat, got caught and then worked hard to cover it up.  The American people deserve a fair… https://t.co/bsdOpz58uC"
positive,1.23350197983561E+018,"In this time of fear, anger, and disease, I just want to remind everyone that you're allowed to watch the Branagh/T… https://t.co/lgHr3nbjQg"
positive,1.23201121170271E+018,"WATCH: Beyonce performs with choir at memorial honoring Kobe Bryant, Gianna Bryant and seven others killed in Janua… https://t.co/oTTbHu5vXt"
negative,1.23751854626497E+018,"The average age of the hundreds of people that died in Italy— 82 years old.   It is now breaking, terrifying, stop… https://t.co/SMabjiwC8L"
positive,1.22407710025419E+018,Ok I’m insecure as fuck about this but I love hobi a lot so here’s my #EgoChallenge 🥺 https://t.co/LijJkINVyy
negative,1.2222882666381E+018,GOP concedes Trump may have withheld aid for probes but says it's not impeachable  It's comical at this point.  https://t.co/Fq8lfeKv63
negative,1.23321771918254E+018,Not Available
negative,1.22327688163561E+018,Democrats &amp; liberals are already teeing up there next focused group phrases after @realDonaldTrump is rightfully ac… https://t.co/qgl3Rp54L6
positive,1.22411435442703E+018,"“You will now take the oath of the warrior. Loyal. Brave. True.”   Watch the brand-new trailer for Disney’s #Mulan,… https://t.co/Ad1hm6gXZG"
neutral,1.23752244560455E+018,a 19 year old hitting on a 16 year old is weird as fuck https://t.co/LnBPxrGG0S
neutral,1.23647322078364E+018,"THREAD: On #Coronavirus, we may be entering a period of accelerating cases. The country could look very different o… https://t.co/7d4LeUUOSI"
positive,1.23524654650701E+018,Not Available
negative,1.22260239239661E+018,Lead Impeachment Manager Adam Schiff just mischaracterized President @realDonaldTrump's 7/25 call w/ Ukraine Presid… https://t.co/A1OHzB3p80
neutral,1.23157559661188E+018,"Anyone (including Jay Deas) who thinks the towel was thrown in too early, just watch this.  This is Wilder inbetwee… https://t.co/4QWL2qSro5"
negative,1.22259604159118E+018,Not Available
negative,1.23928331082162E+018,"I think we can agree Dr Fauci is a great asset to the country in his knowledge, his cool-head, and his ability to e… https://t.co/QliOQTXclv"
positive,1.23722202832889E+018,"1/ THOUGHTS ABOUT RUSSIA, which helped precipitate today's oil price crash by increasing oil production amid the… https://t.co/iL9BQbYG0h"
negative,1.23713311488499E+018,Not Available
negative,1.23778763571381E+018,"Report: WB was going to host its first #E3 conference to unveil new Batman and Harry Potter games, as well as show… https://t.co/WmiP6EDyac"
negative,1.22256555924361E+018,BREAKING: A report on Canada's broadcasting and telecommunications sector commissioned by the Trudeau government is… https://t.co/cOXhexemzS
neutral,1.22276396240557E+018,GOOD NEWS: You get to schedule a double feature at your favorite movie house!  BUT... you can only pick films that… https://t.co/UPnM3jYPCt
positive,1.23713977077561E+018,Great Horned Owl owlet with mom. The ball of floof is about two weeks old. https://t.co/7CFPD7hVkD
positive,1.2365493051896E+018,"1/25 Part 1 - Why does soap work so well on the SARS-CoV-2, the coronavirus and indeed most viruses? Because it is… https://t.co/FZCg9NwXCf"
positive,1.23239431678352E+018,⭐️ Dáithí Mac Gabhann steals the show ⭐️  The 3⃣ year old stops @paddyb_ireland in the first round!  Well done Dáit… https://t.co/tqqNDRvzec
neutral,1.23818854336691E+018,"BREAKING | Coronavirus updates: Trump says California travel ban a possibility, per report  https://t.co/hcyIxomR8a"
positive,1.23814770985026E+018,TUNE IN: Senators should not be leaving town until we pass the House passage to get help to workers and support our… https://t.co/4QjAV1EfPV
positive,1.23474267099765E+018,I feel so blessed.  🤍
positive,1.22396980987401E+018,Not Available
positive,1.23510823824211E+018,💐 Feel heavy 💐 . . .  #정예림 #예림 #퍼플백 #스노우 #YERIM #PurpleBeck #SNOW #パープルベック #イェリム #愛していますよ #배키들 #사랑해 https://t.co/0YJ2moeYXZ
negative,1.23806004578868E+018,A TV show host. A failed casino operator. Occupying the most important leadership position on a planet rife with le… https://t.co/xJVsKDcTPb
neutral,1.2348081972543E+018,"What if we built cities that put children first? Streets without cars, ample courtyards, human scaled, meaning you… https://t.co/lBO34vQo8C"
positive,1.22261347860891E+018,With bad comes good.  Skin check today shows still cancer free! I had 7 pre-cancercous spots frozen but no biopsies… https://t.co/ITDTOJUM47
negative,1.22321757427352E+018,"He’s saying: “Yes, Trump abused his power to help him get re-elected. But let’s resolve it with the election coming… https://t.co/Nvz8mJjJIW"
neutral,1.22257628609219E+018,"It's absolutely vital that the Democrats nominate someone acceptable to David Frum, Jen Rubin, and the 9 other Neve… https://t.co/kbaobXPf6B"
neutral,1.2364851779893E+018,the replies to the tweets like this about how it’s “karma” are deeply frustrating given just how many workers — man… https://t.co/unkmml7tAv
neutral,1.22229524203818E+018,BREAKING: McConnell tells GOP senators he does not have the votes to block witnesses in Trump's impeachment trial https://t.co/EC85ytDAe2
neutral,1.23732100587975E+018,Okusalayo. The President must still account to the public fully. Andile Ramaphosa must still account to the public… https://t.co/g9oQ51hEn3
neutral,1.22412424664709E+018,#SuperBowlLIV  My therapist: Rocket Mortgage Jason Momoa can’t hurt you  Rocket Mortgage Jason Momoa: https://t.co/MfFRsGL09C
negative,1.22135831901473E+018,"WATCH: Unite the union chief Len McCluskey says ""Jeremy Corbyn was loved"" but lost the election because he did not… https://t.co/8dWBcgkozP"
negative,1.23446823362276E+018,"@GOP @realDonaldTrump @Mike_Pence At the end of December, China informed the World Health Organization of… https://t.co/ywI7Qy0SrX"
negative,1.23737905189702E+018,Fox News and @trish_regan are putting people’s lives at risk   https://t.co/AYIldDEN8z
neutral,1.22378244604012E+018,"Pauline Hanson calls for Corona beer ban, until we know what role it played in virus https://t.co/R16vIwvz20 #auspol"
neutral,1.23505603858532E+018,"I love Elizabeth Warren, but if you lose you own state in a presidential primary then you have no viable path forward.   #SuperTuesday"
positive,1.2239001881228E+018,Happy 80th birthday to Sir David Jason!!!   #OFAH #DavidJason #SirDavidJason https://t.co/vQqc1H3adS
neutral,1.22220086612143E+018,Former Trump Chief of Staff John Kelly tells Sarasota crowd 'I believe John Bolton.' From my @USATODAY Network coll… https://t.co/EueexEK1Fp
positive,1.22230195128884E+018,"Q: What corruption investigations was Trump tracking from May (when Pentagon approved Ukraine's aid)and Sept., when… https://t.co/LpEoIiG4b2"
positive,1.23717152288151E+018,The moon 🌝 behind old glory 🇺🇸 from my porch 💙  #GodBlessAmerica 🗽 https://t.co/FjTCt4kIdY
neutral,1.23503488501597E+018,"lol ""people love joe biden as long as they're never given a chance to hear him speak for more than five minutes at… https://t.co/2yh53asjBy"
negative,1.23629768166176E+018,My church has removed the holy water because of the #Coronavirus #COVID19 https://t.co/6z16m2Va5Y
negative,1.22261377269261E+018,Adam #SchiffShow is LYING about foreign election interference!  He and his party:  🤥 paid foreign agents to get dir… https://t.co/9bLzBerxk6
negative,1.22321676717208E+018,"Senator Alexander calls Trump's actions ""inappropriate,"" but not ""impeachable.""   Trump literally tried to extort a… https://t.co/HRSxqZB88A"
neutral,1.23782590098235E+018,Not Available
neutral,1.2243122642133E+018,"It's alright everyone. Everything is going to work out fine, with or without a trade deal with the EU.   Because of… https://t.co/c8QeGn8ZhY"
positive,1.22410186701533E+018,I got Team Trump for the #SuperBowl   President @realDonaldTrump is America’s Quarterback. All he do is make Touchd… https://t.co/QWdrTjF4on
positive,1.22395532981953E+018,@marlyn1313 @dbongino I don’t live far from the Villages. I kinda wanna track him down and buy him a beer.
positive,1.23669745890386E+018,This year I was told in no uncertain terms to make a Frozen cake. So I made a Frozen cake because she’s the greates… https://t.co/RyldbFi1IS
negative,1.23635878840132E+018,"The OMG he's a liar quote of the day:  Trump: “People are really surprised I understand this stuff,” he said. “Ever… https://t.co/U7eEogLMxq"
positive,1.22407629914196E+018,"Joaquin Phoenix wins best actor for ""Joker"" at #EEBAFTAs https://t.co/iPpZJ3HOlC"
neutral,1.22412454931227E+018,THIS IS THE GREATEST COMMERCIAL EVER https://t.co/NxisIFH9ec
neutral,1.23633346195223E+018,“We really need some perspective on  coronavirus. In most people it is such a mild illness they don’t even know the… https://t.co/WE1SVn7e0s
neutral,1.23637177106817E+018,I urge you to consider this principle now as It pertains to your handling of the Coronavirus. https://t.co/fXDzYYGJuY
negative,1.22228786655597E+018,Everyone should be very aware that there's a 100% chance that Trump is going to get worse after acquittal. Much wor… https://t.co/00plwjHwyx
neutral,1.23513793045833E+018,All the #WarrenDropOut tweets are failing to consider two things.  1) Not all of her supporters have Bernie as thei… https://t.co/4i4CsvYSeX
positive,1.2384688220484E+018,How about tomorrow night we all watch a movie online together? Something terribly made and ultimately funny we'll h… https://t.co/2kmBCHoFDr
positive,1.23272131874493E+018,"I love making fan art for books, so thought I'd do a giveaway for #WorldBookDay!  Winner gets 5xA4 prints of their… https://t.co/Y0Hb5mltLj"
negative,1.22260662569086E+018,Dershowitz just revealed the absurdity of the Trump defense.   He argued that Trump believes his election is in the… https://t.co/cI3uiX9G4A
negative,1.23314161914005E+018,They suspended Mr Ali Gire for sounding the alarm of a possible #CoronaVirusUpdates after the Chinese airplane land… https://t.co/15avTDclJw
neutral,1.23691080559079E+018,"A sad, sad little man with delusions of grandeur. Views himself as a far more important personality than he actuall… https://t.co/0g5Brocwmm"
negative,1.23461097808982E+018,"CDC abruptly postpones coronavirus press briefing:  👉👉""The CDC today also removed information on its website that d… https://t.co/c4c1n0mNsg"
negative,1.22350351632224E+018,"A few hours after the GOP literally threw a stick of dynamite into the heart of our constitutional democracy, we se… https://t.co/HDsKBOAUk5"
positive,1.23452792904177E+018,the greatest contenders #haikyuu   finally finished! this hurt my pens but yes i drew osamu in.. inarizaki didnt fe… https://t.co/x7RGGi9q4H
neutral,1.22229370401639E+018,If You #GoogleBernie you will likely not see any stories about the multiple staffers who have now been exposed by… https://t.co/dOu7DfJMrO
negative,1.23821947705933E+018,House Democrats are fighting this crisis HEAD ON.   #FamiliesFirst will: 🏥Establish FREE coronavirus tests 💵Strengt… https://t.co/sj1ONrwOwx
neutral,1.23616817225798E+018,Jerry is annoyed his girlfriend only washes her hands the length of the Kit Kat jingle  George accuses a co-worker… https://t.co/g7HCR434g9
negative,1.23382353046841E+018,Everyone go and watch Love is blind on Netflix so we can all hate Jessica together  #LoveIsBlind https://t.co/bTZUddwao2
